nombre,codigo
Transporte en contenedores,78121501
Transporte marítimo – ferroviario,78101902
Transporte o almacenamiento refrigerado,41103022
Transporte o tala de troncos,70151701
Transporte por ferrocarril de ganado,78101603
Transporte por metro,78111602
Transporte por vagones de ferrocarril,78101905
Transportes de personal,20102301
"Transportes de sillas, mesas, cajas",56121302
Trapos,47131501
Trapos de dibujo,60121540
Trapos de litografía o grabado a la manera negra,60121710
Trapos o brochas de limpieza de máquinas de oficina,44102911
Trastuzumab,51111717
Tratadores de calentadores para producción de pozo,20142101
Tratadores de corona,23152001
Tratamiento de material radioactivo,76131501
Tratamiento o rehabilitación de la contaminación de aguas subterráneas,77121709
Tratamiento o rehabilitación de suelos contaminados,77121603
Tratamientos faciales o corporales,91101601
Tratamientos medicados para animales domésticos,10111305
Tratamientos químicos o líquidos para embalsamar,42262003
Travertino,11111602
Travesaños corredizos,26131602
Travesaños de colada ancha,27112907
"Traviesas, durmientes ferroviarios",25121702
Travoprost,51241116
Trazado de neumático (caucho),25172508
Trazadoras del campo visual oftálmicos,42183020
Trazadores de barrido lineal,45111803
Trazadores de circuitos,41113644
Trazadores de grabador gráfico,41111947
Trazadores de registro de electrocardiografía (ECG),42181718
Trazadores de registro para espirómetro,42271618
Trazados de cotas o márgenes de seguridad,55101517
Trazas de ojo de la cerradura,46171517
Trencilla desoldante,23171527
Trenes de juguete,60141011
Trenza de acero inoxidable,30103701
Trenzas,27112807
Trépanos dentales,42151614
Trephines para biopsia quirúrgica de los huesos,42291502
Tretinoína,51241220
Triacetina,51101831
Tríacs,32111704
Triamcinolona,51181709
Triamtereno,51191508
Triangulo reflector,25172115
Triazolam,51141805
Tribenosido,51122116
Tribunales militares,92111808
Triciclos,25161503
Triciclos o carritos,60141204
Triclormetiazida,51191522
Triclorofon,51102505
Trientina,51211611
Trifluoperazina,51141731
Trifluradina,51102317
Triflutato ovino de corticorelina,51181721
Trigo,50101721
Trigo harinero,51241240
Trihexifenidilo hidroclorhidrato,51151604
Trihidrato magnésico de esomeprazol,51171913
Trihidrato sódico de indometacina,51142137
Trimebutina,51172109
Trimetadiona,51141529
Trimetazidina,51121611
Trimetilxantina,51142608
Trimetoprima + sulfametoxazol,51101501
Trimetroprim,51101530
Trimipramina,51141615
Trinchador de auyama de uso doméstico,52151637
Trinchadores de amalgama dental,42151606
Trineos motorizados o motos de nieve,25101903
Trinquete con luz,27111522
Trioxanos,15101608
Trioxido de arsenico,51111725
Tripanosomiasis animal (enfermedad parasitaria),70122003
Tripas para motos y/o de bicicleta,25172506
Trípodes,45121602
Trípodes de instrumentos,56101536
Trípodes de mesa,45121612
Trípodes para fuentes de iluminación de operaciones odontológicas,42152305
Tripodes para rescate,42171615
Tripsina cristalizada,51241221
Triptofán,51141818
Triptorelina,51111815
Trisilicato de magnesio,51171510
"Triturador de fragmentos, virutas",23101522
Trituradoras,23151602
Trituradoras de cilindros,20101702
Trituradoras de conos,20101703
Trituradoras de impacto,20101705
"Trituradoras de mandíbula, triturador de mordaza",20101706
Trituradoras de martillo,21102006
"Trituradoras de muelas, trituradora de roca",20101701
Trituradoras de pavimento,22101615
Trituradoras giratorias,20101704
Trituradoras o partidoras de píldoras para persona discapacitadas,42212201
Trituradores de cieno o lodo,47101527
Trituradores de desperdicios domésticos,52141503
Trituradores de pastillas o accesorios,42232001
Trituradores o pulverizadores de laboratorio,41101705
Trocares endoscópicos o vainas o cánulas o bandejas de procedimiento y productos relacionados,42294935
Trocares quirúrgicos para uso general o accesorios,42291620
Troceadores y cortadores a dados de uso comercial,48101603
Trofeos,49101702
Troglitazona,51181524
Troleandomicina,51101568
Trombina,51131803
Trombones,60131102
Trometamina,51191701
Trompas de pistones,60131108
Trompetas,60131101
Trompo satélite ,60141026
Troncos,11121603
Tropicamida,51151606
Tropisetrón clorhidrato,51171824
Troqueles de acero de medida,23171806
Troqueles de cortar o labrar,23171804
Troqueles de herramienta engarzadora de lenguetas,27112820
Troqueles para pernos dentales,42151652
Troqueles rotativos,23171805
Truchas,10101702
Tubas,60131103
Tuberculosis,51201622
Tubería adujada del campo petrolífero,20122515
Tubería de acero,31231310
tubería de acero al carbono,40142101
Tubería de acero de alto rendimiento,40142104
Tubería de acero inoxidable,31231319
Tubería de acero inoxidable ,40142117
Tubería de aleación de níquel alto,40142103
Tubería de aleación ferrosa,31231301
Tubería de aleación ferrosa ,40142105
Tubería de aleación no ferrosa,31231317
Tubería de aluminio,31231318
Tubería de aluminio ,40142106
Tubería de bronce,31231308
Tubería de bronce ,40142108
Tubería de cemento,31231312
Tubería de cobre,31231302
Tubería de cobre ,40142110
Tubería de cristal,31231315
Tubería de empaque de bomba de perfusión,42294715
Tubería de estaño,31231305
Tubería de extensión arterial o intravenosa,42221603
Tubería de goma,40142116
Tubería de goma o caucho,31231314
Tubería de hierro,31231311
Tubería de hierro dúctil,40142102
Tubería de hierro fundido,40142111
Tubería de hojalata,40142118
Tubería de hormigón,40142109
Tubería de latón,31231306
Tubería de latón ,40142107
Tubería de magnesio,31231304
Tubería de magnesio ,40142113
Tubería de metal precioso,31231320
Tubería de no ferroso,40142114
Tubería de piedra,31231316
Tubería de plástico,31231313
Tubería de plástico ,40142115
Tubería de plomo,31231307
Tubería de plomo ,40142112
Tubería de producción superior,20121308
Tubería de titanio,31231303
Tubería de titanio ,40142119
Tubería de zinc,40142120
Tubería endoscópica de insuflación,42294918
Tubería intravenosa de medicación secundaria,42221615
Tubería para campo petrolero,20122704
Tubería superficial de prueba de pozo,20122214
Tuberías de cromatografía,41115720
Tuberías de diálisis,41123101
Tuberías de nailon,31231321
Tuberías de PVC,31231322
Tuberías flexibles o umbilicales submarinas,20142402
Tuberías odontológicas o accesorios,42151657
Tubo de diodo,32141012
Tubo de triodo,32141013
Tubo de vidrio,40142122
Tubo galvanizado,31231309
Tubo médico de rayos x,42201814
Tubo y unidad transformadora de radiografía médica,42201823
Tubocurarina cloruro,51152011
Tubos bucales ortodónticos,42152707
Tubos capilares o cartuchos,41105308
Tubos capilares o de hematocrito,41121709
Tubos centrífugos,41121703
Tubos con revestimiento de acero inoxidable para combustible nuclear,26142201
"Tubos conductores, columnas o enganches de destilación",41104812
Tubos corrugados para cableado posterior,39121715
Tubos criogénicos,41121704
Tubos de bajada,30151701
Tubos de conexión de instrumentos quirúrgicos o accesorios,42295130
Tubos de cultivo,41121706
Tubos de descompresión gástrica,42231703
Tubos de disco sellado,32141005
Tubos de drenar las venas para embalsamar,42262002
Tubos de ensayo anticoagulantes,41121708
Tubos de ensayo multipropósito o generales,41121701
Tubos de ensayo para drenaje urinario o accesorios,42142710
Tubos de ensayo para ionograma urinario o accesorios,41121711
Tubos de ensayo para separador,41121707
Tubos de extensión,42142517
Tubos de gastronomía endoescópicos percútaneos,42231602
Tubos de gastronomía para uso general,42231601
Tubos de inyección para embalsamamiento,42262004
Tubos de irrigación urinaria,42142707
Tubos de jejunostomía,42231603
Tubos de la barra de empuje ,26101728
Tubos de obturación dental,42151813
Tubos de ondas progresivas,32141004
Tubos de péntodo,32141015
Tubos de percusión,60131701
Tubos de rayos catódicos,32141001
Tubos de resistencia,49201610
Tubos de resonancia magnética nuclear (NMR),41121705
"Tubos de succión o irrigación quirúrgica, o accesorios",42295428
Tubos de tasa de sedimentación,41104120
Tubos de tetrodo,32141014
Tubos de traqueostomía,42271904
Tubos de ventilación,40101506
Tubos de voz de auriculares telefónicos,43191608
Tubos detectores de gas,41113116
Tubos diagnósticos de toynbee,42182415
Tubos dialsate de hemodiálisis,42161610
Tubos endobronquiales,42271905
Tubos endotraqueales,42271903
Tubos esofágicos,42271902
Tubos fluorescentes,39101701
Tubos fotoeléctricos,32141009
Tubos fotomultiplicadores,32141010
Tubos microcentrífugos,41121702
Tubos múltiples,32141016
Tubos múltiples de desviación,20122205
Tubos múltiples de estrangulación,20122204
Tubos múltiples para lodo,20122822
Tubos naso – gástricos,42231701
Tubos naso – jejunales,42231702
Tubos nasoentéricos no clasificados en otra parte,42231704
Tubos nasofaríngeos,42271912
Tubos o accesorios de la función pulmonar,42271607
Tubos o aspiardores en vacío para la colección de fluido de autopsia,42261610
Tubos o contenedores de almacenamiento de sangre en vacio,41104107
Tubos o contenedores de almacenamiento de sangre sin vacio,41104108
Tubos o estiradores endoscópicos,42294932
Tubos o núcleos de papel,24141701
Tubos o tapones de cápsulas,24141709
Tubos o tuberías de succión,42272012
Tubos para correos,44121501
Tubos para esterilización,42281913
Tubos para la transfusión y administración de sangre,42222304
Tubos para microscopios,41111733
Tubos plegables,24141705
Tubos receptores de televisión o cámara,32141011
"Tubos, conjuntos de tubos o acoplamientos para tubos de aparatos de anestesia con gas, o accesorios",42272505
"Tubos, o casquillos o grapas de enema",42141904
Tuerca tapa,31161705
Tuercas abrazaderas,31161725
Tuercas almenadas,31161707
Tuercas cuadradas,31161730
"Tuercas de abrazadera, de virola",27121706
"Tuercas de acoplamiento, de ajuste",31161728
Tuercas de aletas,31161717
Tuercas de anclaje,31161701
Tuercas de bóveda,31161726
Tuercas de canal,31161708
Tuercas de cañón,31161704
Tuercas de expansión,31161710
Tuercas de fiador,31161718
Tuercas de inserción,31161714
Tuercas de manguera,31161713
Tuercas de ojo,31161711
Tuercas de placa con rosca,31161723
Tuercas de prensa,31161724
Tuercas de prisionero,31161706
Tuercas de reborde,31161712
Tuercas de unión,31161722
Tuercas elásticas,31161721
Tuercas estriadas,31161729
Tuercas giratorias,31161719
Tuercas hexagonales,31161727
Tuercas limitadoras,31161720
Tuercas o extremidades de la boquilla,40141743
Tuercas ocultas,31161703
Tuercas soldables,31161731
Tuercas sujetadoras,31161709
Tul o velo,11162110
Tulio tm,12141615
Tulipanes cortados,10161704
"Tulipas, cubiertas de lámparas",39111812
Túnel,30222034
Túnel ,72151634
Túnel debajo del río,30222040
Túnel debajo del río ,72151640
Túnel para canal,30222039
Túnel para canal ,72151639
Túnel para carretera,30222036
"Túnel para carreteras, autopistas",72151636
Túnel para ferrocarril,30222037
Túnel para ferrocarril ,72151637
Túnel para peatones,30222038
Túnel para peatones ,72151638
Túnel submarino,30222041
Túnel submarino ,72151641
Túneles para parques infantiles,49241506
Tungsteno w,12141747
Tuning pins,60131504
Tunnelers quirúrgicos,42293804
Turba,15101603
Turbidímetros,47101516
Turbinas para enfriar el avión,25202603
"Turbocargador, turboalimentador",26101720
Turbocompressores,40151615
Ubiquinona o coenzima q10,12162212
Ugli concentrado,50202429
Ugli jugo,50202415
Ultracentrifugadoras,41103907
Ultrasonido mamográfico o unidades eco,42201703
Ultrasonido o unidades de eco fetal o ginecológico,42201702
Ultrasonido vaginal o sondas de eco,42201715
Undecanoato de testosterona,51182017
Undecilenato cálcico,51101829
Uniciclos,25161502
Unidad central de controlador de consola,43201539
Unidad central de instalación de conector,43201543
Unidad central de interfaz de canal a canal,43201541
Unidad de acceso remoto de telecomunicaciones,43221521
Unidad de análisis sedimentológico,41104809
Unidad de Batería de lastre fluorescente,26111726
Unidad de control,43201542
Unidad de cuidados intensivos,30222404
Unidad de cuidados intensivos ,72152004
Unidad de drenaje de la cavidad pleural o accesorios,42272404
Unidad de hemodiálisis,42161632
"Unidad de salud (centro de salud, puesto de salud, hospital)",30222401
"Unidad de salud (centro de salud, puesto de salud, hospital) ",72152001
Unidades crioquirúrgicas dentales,42151615
Unidades de abrasión de aire de laboratorio dental,42152202
Unidades de absorción para aparatos de anestesia con gas,42272502
Unidades de acceso múltiple,43222630
Unidades de alarma de equipo de telefonía,43222811
Unidades de alimentación de sistemas de electroforesis,41105303
Unidades de almacenaje industrial,56111903
Unidades de autotransfusión,42294603
Unidades de bombeo de fracturar,20121207
Unidades de braquiterapía,42202105
Unidades de calentamiento solar,40101807
Unidades de cinta magnética,43201807
Unidades de combinación de electroterapia,42141801
Unidades de comunicación doble,44101703
Unidades de control de fracturar,20121203
Unidades de control de rendimiento cardíaco (CO) o accesorios,42181903
Unidades de curación de laboratorio dental,42152205
Unidades de depuración de agua por ultravioletas,41104205
Unidades de destilación dobles,41104802
Unidades de diálisis peritoneal,42161509
Unidades de disco extraibles (DRIVES),43201608
Unidades de discos flexibles,43201801
Unidades de distribución de energía,39121017
Unidades de ecografía o eco pulso o doppler o ultrasonido médico para uso diagnóstico general,42201712
Unidades de electrocardiografía (ECG),42181701
Unidades de electroencefalografía (EEG) o accesorios,42181517
Unidades de electromiografía (EMG) o accesorios,42181516
Unidades de encerado de laboratorio dental,42152219
Unidades de energía de tierra para aviones,25191510
Unidades de enfriamiento o circulación de agua fria,41103007
Unidades de engranajes,26111524
Unidades de escritura y lectura de arquitectura micro canal de interconexión de componentes periféricos,43201815
